I_q1_15	I_q2_15	Q_q1_15	Q_q2_15
2.71057e+11	3.0944e+11	-1.63214e+11	-1.55419e+11
-1.49263e+11	3.3509e+09	-9.33316e+10	-1.85893e+11
-2.3144e+11	-6.13622e+10	1.34908e+10	-4.54957e+11
9.38337e+10	8.49441e+10	-3.16997e+11	-2.20218e+11
4.24392e+11	2.73249e+11	-2.02872e+11	-1.19219e+11
-1.34456e+11	-2.39288e+11	-2.27584e+11	-1.25098e+11
-1.02443e+11	-1.90397e+11	-3.44135e+10	-6.21229e+10
2.11317e+11	3.52227e+11	2.77929e+11	-8.53948e+10
3.95e+11	2.27332e+11	-2.48738e+11	-4.40824e+11
-8.79258e+10	-2.72922e+10	-1.94129e+11	-1.28366e+11
-7.06568e+10	-3.64006e+10	-1.76943e+11	-5.44246e+11
1.6294e+11	6.51812e+11	-8.18588e+10	-3.07846e+11
-1.44133e+11	8.70448e+10	-2.72461e+11	-1.30014e+11
3.38286e+11	5.6107e+11	5.75259e+10	-3.25805e+11
2.79983e+11	4.39135e+11	-2.62896e+11	-1.52773e+11
1.3368e+11	5.81461e+11	-2.78756e+11	-3.74325e+11
-2.12449e+11	7.71746e+10	-5.67265e+10	-4.94835e+11
-5.29937e+10	1.09055e+11	-9.73977e+10	-2.43161e+10
2.81122e+10	3.458e+10	-8.74408e+10	-1.6377e+11
3.52242e+11	2.44476e+11	-2.67052e+11	-2.29754e+11
2.48177e+11	3.72915e+11	6.77206e+10	1.08866e+11
2.42744e+11	6.45537e+11	-1.39634e+11	-3.40492e+10
3.41951e+11	2.59414e+11	-1.23518e+11	-2.57326e+11
2.77001e+10	-1.17854e+11	-9.59665e+10	-2.25398e+11
2.55309e+11	4.63123e+11	-2.01456e+11	-2.17348e+11
-1.83415e+11	1.51257e+11	2.47657e+10	-1.65049e+11
2.77397e+11	6.45622e+11	-2.08365e+11	-1.56108e+11
-4.06862e+11	-3.76452e+11	-1.54541e+11	-1.73126e+11
1.49201e+11	3.85846e+11	-1.31205e+09	-1.60002e+11
-1.55546e+10	-8.36387e+10	-2.87029e+11	-4.29163e+11
7.48243e+10	-2.12352e+11	-1.76295e+11	-1.35801e+11
2.69202e+11	2.97687e+11	-3.9381e+11	-8.48327e+10
-1.83542e+11	1.05324e+11	-2.41026e+11	-5.51354e+10
3.93652e+11	3.80575e+11	-2.73588e+11	-2.67839e+11
5.28246e+08	-1.19909e+11	-1.13089e+11	-2.78473e+11
9.80698e+10	1.12703e+11	5.56055e+10	-9.33196e+10
3.23613e+11	2.92498e+11	-2.03984e+11	1.82397e+11
4.75496e+10	-1.08689e+11	-2.55505e+11	3.02352e+10
1.77697e+11	3.88137e+11	-1.68006e+11	-2.92976e+11
1.63256e+11	3.82531e+11	-3.4725e+11	-4.41862e+11
1.69218e+11	3.48541e+11	-7.64385e+10	-3.14914e+11
1.13435e+11	3.13671e+11	-2.6842e+11	-6.46129e+10
2.17636e+11	5.2649e+11	-1.26449e+11	-1.84854e+11
1.51092e+11	3.96189e+11	-2.28712e+11	-2.06767e+11
-3.12973e+11	1.2429e+11	-2.4304e+11	6.09681e+09
8.89618e+10	-1.54215e+11	-8.74177e+10	-4.63188e+10
2.66837e+11	1.65548e+11	-4.19461e+11	-3.21571e+10
-1.55283e+11	-6.03132e+10	-2.50736e+11	-2.42379e+11
-1.38351e+11	-1.09226e+10	-1.27516e+11	-6.78934e+09
4.10341e+10	1.36452e+11	-1.34476e+10	-2.84225e+11
3.30811e+11	4.21483e+11	-2.23215e+11	-3.4184e+11
1.41041e+11	4.13102e+11	-1.14388e+11	-2.36752e+11
2.89981e+11	3.86095e+11	-8.37442e+10	-4.4122e+10
1.90011e+11	4.155e+11	-1.32862e+11	-1.24298e+11
2.73624e+11	2.26235e+11	-3.3339e+11	-3.70605e+11
-3.92085e+11	5.41732e+09	-2.47714e+11	-2.86962e+11
7.52691e+10	-2.15527e+10	-4.0616e+11	5.71832e+09
2.47567e+11	2.51808e+11	-5.32527e+10	-3.26011e+11
3.25166e+11	4.93843e+11	-1.50355e+11	-1.53187e+11
-1.36944e+11	1.6031e+11	-9.82359e+09	-1.71982e+11
8.51635e+10	-1.84191e+11	-1.28567e+11	-2.96071e+10
3.70897e+11	3.37251e+11	-1.67551e+11	-9.91691e+10
3.93967e+11	6.99008e+11	-3.00634e+11	-2.42636e+11
-1.03222e+11	-2.95845e+11	-2.99754e+11	-2.9986e+10
-2.57075e+11	-2.12951e+11	-2.66372e+11	-2.35949e+11
2.51427e+10	-5.32508e+10	-2.03825e+11	-5.65638e+11
4.81702e+10	-2.07328e+11	-5.99682e+10	-1.36647e+11
5.7704e+10	3.62858e+10	-5.05563e+10	-2.60875e+11
-1.07098e+11	-8.01265e+10	-1.41203e+11	-1.53277e+11
-7.02135e+10	6.39174e+10	-1.74407e+11	-2.24173e+11
-1.28643e+11	-1.21023e+11	-7.50415e+10	-1.79775e+11
-3.03363e+11	8.6258e+10	-3.64262e+11	-1.69804e+11
2.50133e+11	3.37251e+11	-2.23969e+11	2.22504e+10
-9.59799e+10	-1.22681e+10	-2.7707e+11	-2.88846e+11
-5.4064e+10	2.51494e+09	-5.69485e+09	-3.55827e+11
-8.79828e+10	8.83743e+10	-3.00779e+11	-4.87175e+11
1.03701e+11	-7.61565e+10	-6.47884e+10	-7.22047e+10
2.81826e+10	-8.04421e+10	-1.39366e+11	-2.13159e+11
-1.3126e+11	1.78121e+10	-2.39453e+11	-2.29771e+11
4.37178e+10	3.43505e+10	-1.72044e+11	-2.00037e+11
4.50563e+10	5.6858e+10	-2.5579e+10	-4.07762e+11
4.64566e+10	-1.30466e+11	-2.83543e+11	8.86619e+07
1.22287e+11	2.88218e+11	-1.91988e+11	-2.55374e+11
2.92516e+11	4.11478e+11	1.23913e+11	-7.638e+10
4.7158e+11	3.54412e+11	1.08656e+10	-2.02118e+11
1.53622e+11	3.84697e+11	-2.81689e+11	-1.43944e+11
6.91291e+10	5.14805e+10	-1.52487e+11	-1.20477e+11
3.39313e+11	4.95336e+11	-5.91669e+10	-1.85355e+11
2.69699e+11	2.78717e+11	-1.2828e+11	-3.57819e+11
2.64376e+11	4.91301e+11	-4.5418e+10	-1.91853e+11
2.65178e+11	4.02242e+11	-1.20876e+11	-2.01134e+11
-8.27812e+10	-2.62313e+10	-1.53229e+11	-1.34924e+11
2.05888e+11	3.99125e+11	-1.50691e+11	-7.82225e+10
-1.26956e+11	1.14775e+11	-1.48007e+11	-2.76155e+11
2.48493e+11	5.54823e+11	-2.63915e+11	-1.07076e+10
-2.77037e+11	-1.33595e+11	-3.23176e+10	-1.03952e+11
1.13413e+11	2.4969e+11	-2.30629e+11	-2.41876e+11
2.63274e+10	8.1753e+10	-2.23988e+11	-3.90959e+11
-1.78125e+11	3.41456e+10	-2.66585e+11	-1.21974e+11
-1.16453e+11	-1.10151e+11	8.10135e+10	-2.13489e+11
-7.1973e+10	-1.67642e+11	5.52472e+10	-2.07222e+11
-6.65817e+10	-2.80183e+10	-1.30262e+11	-2.15164e+11
2.52351e+11	5.16776e+11	-3.25207e+11	-3.22665e+11
1.27842e+11	4.14986e+11	-2.12016e+11	-3.45174e+11
2.91342e+11	5.1366e+11	-3.29548e+11	-5.3313e+10
-1.57681e+11	-9.68166e+10	-2.21442e+11	-3.1237e+11
2.59787e+10	-9.65964e+10	-1.98273e+11	-2.9119e+11
1.96062e+10	8.37784e+10	-8.56694e+10	-1.5386e+11
-1.91878e+11	2.54702e+10	-2.71516e+11	-5.46567e+10
-8.6011e+10	-1.69557e+10	-1.50824e+11	-4.67157e+11
-1.43126e+09	-2.62097e+10	8.16371e+10	-2.1532e+11
-7.89441e+10	7.57076e+10	-3.44224e+11	-3.46202e+10
1.95795e+11	5.81416e+11	-3.19561e+11	-4.2263e+10
5.21578e+10	1.58954e+11	-1.9977e+11	-3.05872e+11
9.78548e+10	-3.1542e+11	-2.21575e+11	-1.05914e+11
3.36104e+11	2.29236e+11	-3.00954e+11	-1.12914e+11
9.93945e+09	3.35082e+10	-7.21354e+10	-3.15402e+10
2.34416e+11	3.90983e+11	-1.7588e+11	-2.98413e+11
2.56172e+11	3.60684e+11	-1.04525e+11	-2.91663e+11
1.88103e+11	6.30897e+11	-1.21685e+11	-1.70618e+11
-6.25223e+10	-1.02749e+11	-1.4231e+11	-2.50646e+11
4.03581e+11	1.96511e+11	-3.83146e+11	-4.49896e+10
-6.83706e+10	1.27083e+11	-1.18354e+11	-1.60024e+11
3.97511e+10	-1.77508e+11	-3.58561e+11	-1.39045e+11
4.02552e+11	3.75786e+11	-2.19194e+11	-3.19291e+11
-5.84871e+09	1.22784e+11	-2.40916e+11	-2.08865e+11
-1.19752e+11	-8.19724e+10	-1.43909e+11	-2.26312e+11
2.36518e+11	5.30105e+11	-2.52895e+11	-2.71472e+11
-5.52669e+10	9.30652e+10	-1.13546e+11	-4.93445e+10
3.21858e+11	2.98219e+11	-1.55427e+11	-2.73284e+11
-9.66791e+10	1.54678e+11	-5.36863e+10	-3.59961e+11
1.88604e+10	-1.95298e+10	-1.55734e+11	-2.08048e+11
-8.73864e+10	3.1393e+09	-3.2628e+11	-1.93373e+11
-1.36152e+10	4.79743e+09	-9.47341e+09	-4.36495e+11
9.68099e+10	6.78927e+10	-4.74888e+11	-1.53531e+11
1.26873e+11	2.90349e+11	-2.82868e+11	-3.27596e+11
4.01223e+11	2.17173e+11	-2.2511e+11	3.56805e+10
1.33656e+11	1.98747e+11	-3.83498e+11	-2.04746e+11
5.95126e+10	-3.46247e+10	-2.41815e+11	-1.66417e+11
5.97027e+11	1.66778e+11	-1.90175e+11	-4.73619e+11
3.73825e+10	-1.23066e+11	-1.76358e+11	-3.21681e+11
4.79538e+10	-2.00038e+11	-2.34718e+11	-1.6629e+11
-1.77753e+11	-6.48502e+10	1.28318e+11	-1.10579e+11
1.80068e+11	2.08483e+11	-2.68858e+11	-2.49936e+11
-1.24182e+11	1.19266e+11	-3.21804e+11	-2.92327e+11
1.41447e+11	2.23849e+11	-3.01152e+11	-1.18541e+11
1.91327e+11	2.08728e+11	-2.43594e+11	-3.83984e+11
3.32478e+11	3.13381e+11	-4.95091e+10	-2.80829e+11
3.22453e+11	3.91657e+11	-1.90217e+11	-1.28474e+11
1.96074e+11	3.72548e+11	-1.30669e+11	-3.39908e+11
-2.33889e+10	6.704e+10	-1.34771e+11	-1.50212e+11
7.28894e+10	9.49018e+10	-1.62427e+11	-2.85706e+11
-1.70524e+11	1.65388e+10	-3.66491e+11	4.94283e+10
-5.01346e+10	-2.02057e+11	-9.55641e+10	-6.79228e+10
4.51538e+11	2.69679e+11	-6.71495e+10	-3.66391e+11
-4.78484e+10	-1.82999e+11	-3.4852e+10	-1.27143e+11
-9.69656e+10	1.52045e+11	-2.63809e+11	-2.78557e+11
1.95226e+11	1.70275e+11	-3.27627e+11	-1.44499e+11
4.29593e+11	4.01863e+11	-1.44709e+11	7.1479e+10
5.14574e+09	5.20144e+10	-3.3561e+11	-4.3011e+11
5.1225e+11	2.78458e+11	-7.51216e+10	-9.4137e+10
7.55139e+10	-1.04679e+11	-3.48867e+11	-1.28952e+11
3.19663e+10	2.45675e+10	-2.84292e+11	-1.09647e+11
2.48639e+11	5.46467e+11	-1.70451e+11	-2.92581e+11
-1.60306e+11	7.49007e+09	-4.14945e+10	-1.34583e+11
1.43001e+11	2.39949e+11	-1.61206e+11	-2.08223e+11
-8.36745e+10	-5.15033e+10	-1.87714e+11	-2.24563e+11
1.60202e+10	-2.02883e+11	-1.50053e+11	-5.61282e+10
2.56357e+11	1.90328e+11	-4.16006e+11	-2.15966e+11
1.19141e+11	4.18751e+11	-1.23167e+11	-7.97693e+10
3.47391e+10	-6.82641e+10	-2.70072e+11	-9.03901e+10
-9.63587e+10	1.02568e+10	-3.71333e+10	-5.9922e+10
1.17801e+10	1.00199e+11	-1.72481e+11	1.39043e+10
2.60195e+11	2.00596e+11	-6.03922e+10	-4.8618e+11
-1.02485e+11	-6.64819e+10	6.4354e+10	-1.09958e+11
2.14586e+11	4.69657e+11	-4.18562e+10	-7.92839e+10
4.03374e+11	2.89912e+11	-1.29955e+11	5.60455e+10
-2.97003e+11	4.50071e+10	-3.43621e+11	-2.69105e+11
-1.26952e+11	7.9995e+10	-3.049e+10	-2.67624e+11
1.96702e+11	2.91721e+11	-2.40412e+10	-2.79456e+10
4.01389e+11	2.46203e+11	-1.54484e+11	-3.21465e+11
5.35012e+11	1.90043e+11	-1.79266e+11	-2.37061e+11
4.39588e+10	6.58087e+10	-1.90438e+11	-1.96673e+11
2.41812e+10	8.44739e+10	-9.18631e+10	4.24713e+10
1.30198e+11	5.69577e+11	-2.60072e+11	-2.62733e+11
2.70436e+11	5.12824e+11	1.03517e+11	-2.88606e+11
7.01968e+10	2.39026e+10	-1.16506e+11	-1.58264e+11
1.69264e+11	2.79057e+11	-4.28416e+11	-1.31948e+11
2.58389e+11	5.13495e+11	-1.26478e+11	-2.37641e+11
3.03698e+11	3.80698e+11	-3.78614e+11	-2.61938e+11
2.70409e+11	6.98747e+11	-9.74573e+09	-1.52297e+11
5.42186e+10	-1.05053e+09	-3.10839e+11	-5.05209e+10
4.66162e+11	2.51531e+11	-6.83859e+10	-3.99561e+11
2.2963e+11	5.24986e+11	-1.46248e+11	-2.53351e+11
4.70372e+11	3.37801e+11	6.26259e+09	-4.29784e+11
2.26449e+11	3.75628e+11	3.31998e+10	2.28893e+10
-1.80668e+11	-2.62048e+10	-2.8811e+11	-1.80351e+11
7.00019e+09	1.21238e+11	-3.39812e+11	-1.70048e+11
9.36002e+10	1.17044e+11	-1.49976e+11	5.69899e+10
2.345e+11	2.66548e+11	-2.18374e+11	-1.31633e+11
1.86437e+11	4.79627e+11	-9.894e+10	5.91908e+10
-2.27302e+10	7.64504e+09	-1.39449e+11	-3.28283e+11
2.63946e+11	2.52962e+11	-3.44067e+11	-1.16883e+11
-6.21237e+10	-5.145e+10	-3.39028e+11	-1.64755e+11
1.92248e+11	3.60752e+11	-1.06588e+11	-2.56968e+11
2.68092e+11	2.12903e+11	-1.83345e+11	-3.8765e+10
3.5714e+10	4.04656e+10	-9.37331e+10	-5.27199e+10
-2.00937e+11	9.72573e+10	-8.1351e+10	-7.41709e+10
2.3876e+11	1.70163e+11	5.90011e+09	-2.40444e+11
1.12978e+11	3.19966e+11	-7.00381e+10	-1.67708e+11
3.36807e+10	1.5494e+11	-6.01023e+10	-2.19969e+11
2.54032e+11	4.5835e+11	-2.31418e+11	-3.97456e+11
2.6519e+11	2.57926e+11	-7.11683e+10	-1.80978e+10
-1.49759e+11	-2.5789e+11	-1.37826e+11	-2.92195e+11
-6.20868e+10	1.14727e+11	-1.73149e+11	-3.63936e+11
-1.61583e+11	1.38487e+11	-3.96752e+11	-4.13891e+10
-6.45015e+10	-7.31807e+10	-9.78764e+10	-6.77202e+10
-5.96471e+10	6.87435e+10	-3.72833e+11	-1.53866e+11
-1.1754e+11	-9.3868e+10	6.1604e+10	8.53635e+10
3.63625e+11	6.27192e+11	-9.13519e+10	-4.12519e+11
-4.53029e+10	-2.96231e+10	-2.86324e+11	-4.02686e+11
4.14946e+11	4.84606e+11	-2.55116e+11	-1.94398e+11
9.12782e+10	8.22455e+10	-6.03806e+11	-4.96255e+11
4.49073e+11	3.89287e+11	-5.88704e+10	-3.11829e+11
-3.65965e+11	2.54795e+10	-1.62884e+11	-3.09062e+11
4.19233e+11	3.78442e+11	-2.52344e+11	-1.95816e+10
3.41817e+11	4.51496e+11	-2.30303e+11	3.04375e+10
-9.16384e+09	9.30548e+10	-2.612e+11	-1.42761e+11
1.11634e+11	2.65841e+11	-7.44294e+10	-1.50918e+11
-6.47783e+10	-1.56331e+11	-3.32249e+11	-9.74238e+10
1.96007e+11	4.19282e+11	-6.16848e+10	-3.36039e+11
4.64324e+10	-9.29944e+10	-1.93749e+11	-3.24419e+11
6.07272e+11	2.56282e+11	-3.18913e+11	-1.65834e+11
2.39151e+11	2.9361e+11	-4.72493e+10	-5.67611e+10
1.00336e+11	-8.51043e+10	-1.84859e+11	-1.25092e+11
1.83694e+11	3.27057e+11	-2.05033e+11	-3.55192e+11
1.3622e+11	3.94636e+11	-3.43374e+11	-2.67385e+11
3.19758e+11	3.34287e+11	-3.36423e+11	1.2742e+10
9.78e+10	-5.9564e+10	-3.23521e+11	-1.99265e+11
4.52456e+11	3.54083e+11	-2.59425e+11	-8.44609e+10
2.97379e+11	2.62136e+11	-1.2647e+11	-1.14774e+11
-2.2096e+11	-8.32655e+10	-2.17902e+11	-1.0342e+11
3.54029e+11	5.61658e+11	-2.94419e+11	-4.81602e+11
-1.16659e+11	-1.24838e+11	-3.42597e+11	7.14764e+10
4.39399e+11	3.90503e+11	-2.8871e+09	4.95952e+10
-5.28309e+10	7.82821e+10	-1.74998e+11	-2.55324e+10
2.28025e+09	-2.35762e+10	-2.2338e+11	1.34729e+11
-1.99104e+11	-2.62669e+11	1.14163e+11	-1.42946e+11
3.57277e+11	3.04961e+11	-2.1554e+11	-1.50441e+11
3.9674e+11	4.79805e+11	-5.40085e+10	-2.40464e+11
-2.16078e+11	3.16516e+10	1.51024e+11	-7.47934e+10
-1.92766e+11	9.57318e+10	-2.71618e+10	-2.0572e+11
-7.60846e+10	3.92873e+10	-3.11154e+11	-3.34051e+10
4.78564e+11	3.18228e+11	-2.40068e+11	1.29412e+11
3.70868e+10	-2.15063e+11	-3.11884e+11	-2.50561e+11
-3.85106e+10	2.95136e+10	-1.39546e+11	-8.69416e+10
4.1442e+10	9.22628e+10	1.5048e+11	-2.81121e+11
-7.47673e+10	7.03756e+10	-1.30183e+11	-1.58209e+11
-6.55055e+09	-1.99613e+11	-4.57218e+11	-5.56365e+10
1.64714e+11	4.0309e+11	-2.98498e+11	-3.09795e+11
3.82518e+11	2.68913e+11	-2.79066e+11	-2.93075e+11
-1.99535e+11	-4.43984e+10	-1.64151e+11	-7.68125e+10
2.28661e+11	3.59681e+11	-1.11625e+11	1.02095e+10
3.49075e+10	5.30411e+10	7.89158e+10	-2.66809e+11
5.75036e+10	1.44051e+11	-1.43339e+11	-1.53e+11
3.09672e+11	2.89388e+11	-4.33408e+11	-8.09796e+10
-2.60837e+11	-5.69459e+10	-2.73322e+11	-3.63458e+10
1.15304e+11	2.76022e+11	-2.03882e+11	1.00408e+10
1.44586e+10	-1.61458e+10	-1.51624e+11	-1.86017e+11
-1.1203e+11	1.25095e+11	-1.55563e+11	-3.74434e+11
-2.42591e+09	-1.1611e+10	-6.83155e+10	-2.64776e+11
-2.0095e+11	-2.09214e+11	-1.508e+11	-2.36205e+11
7.7825e+10	2.48399e+10	-3.11051e+10	-1.95923e+11
1.19143e+11	2.68723e+11	-2.70622e+11	-2.09888e+11
2.61651e+11	3.9125e+11	-1.2882e+11	-1.86566e+10
2.8003e+10	-2.51206e+11	-5.11859e+10	-7.97115e+10
1.90525e+11	3.2203e+11	-2.43461e+11	-9.88264e+10
3.09633e+11	5.89257e+11	-1.34727e+11	-6.26706e+10
-2.57318e+11	-4.20664e+11	-1.39289e+09	-1.2316e+11
-1.59331e+10	3.64371e+09	-2.585e+11	-1.05245e+11
-2.24774e+11	7.34068e+09	-6.73596e+10	-2.69952e+11
1.6314e+11	5.74161e+11	1.89606e+10	-2.80957e+11
4.28182e+11	2.14212e+11	-2.21983e+11	-1.57861e+11
-8.01485e+10	3.15711e+10	-1.17972e+11	-1.15106e+11
-1.70959e+11	-1.18289e+11	-1.61523e+11	-1.01385e+11
-2.73668e+11	-1.37464e+11	-1.45823e+10	-1.48956e+11
3.15129e+11	2.73207e+11	-4.47872e+11	-1.95611e+11
2.06121e+11	6.41233e+11	-2.62119e+10	-2.89224e+11
7.86271e+10	-2.33331e+11	-2.44873e+11	4.52485e+10
3.67463e+10	-5.18721e+10	-3.16788e+11	-2.48694e+11
3.13919e+11	3.51602e+11	-2.8751e+11	-2.92413e+11
-4.2174e+09	-8.94897e+10	4.8086e+10	-3.9064e+11
3.57717e+11	2.9301e+11	1.06123e+11	-3.37689e+11
1.35658e+11	1.72282e+11	-1.93361e+11	-2.35025e+11
1.85031e+11	5.74332e+11	-1.76585e+11	-5.81858e+11
2.2761e+11	5.20885e+11	-1.95851e+11	-2.28333e+11
1.4821e+11	4.64505e+11	-7.72726e+10	-2.4344e+11
6.78163e+10	-1.60428e+11	1.65063e+11	-2.34047e+11
-1.30119e+11	-1.97097e+11	-2.80973e+10	-3.02805e+11
-5.20982e+10	9.46339e+10	-6.59097e+10	-2.05615e+11
1.51968e+11	2.07109e+11	-8.39394e+10	-1.95717e+11
9.98542e+10	2.10665e+10	-1.44247e+11	1.27869e+11
-2.5472e+11	1.59007e+11	-3.38636e+11	-1.62759e+11
-1.4191e+11	-4.90576e+10	-3.13405e+11	-8.33068e+10
1.7246e+11	4.29026e+11	-3.08016e+11	-3.01227e+09
4.29009e+11	4.33741e+11	5.20505e+10	-1.95846e+11
3.67027e+10	4.49378e+10	3.99131e+10	-3.47383e+10
2.20073e+11	3.91201e+11	-1.01025e+11	-2.49114e+11
3.31267e+11	5.18962e+11	3.24924e+10	-1.7028e+11
3.39407e+10	-1.66894e+11	9.2455e+10	5.16035e+10
-6.70537e+10	-6.87916e+10	-2.66763e+11	-3.25913e+11
2.55596e+10	7.40275e+10	-3.59122e+11	-1.04184e+11
-4.0574e+10	-3.12781e+11	1.62624e+10	-1.58527e+11
1.1702e+11	2.89592e+11	-8.21315e+10	-3.22495e+11
2.93618e+11	2.14874e+11	-2.32158e+11	-2.06587e+11
-1.4583e+11	-5.45017e+10	-2.3628e+11	-1.84569e+11
1.64141e+11	3.95334e+11	-2.64372e+11	-3.26839e+11
-5.91502e+10	-7.14194e+10	-2.73886e+11	4.04213e+10
-7.24413e+10	9.68624e+10	-3.79551e+10	-3.56097e+10
-5.81831e+10	-1.51575e+10	-2.36227e+11	-3.41757e+11
-1.01057e+11	-1.84342e+10	-2.73024e+11	-1.40237e+11
1.66425e+11	5.05939e+11	-2.8397e+11	-3.30973e+10
-2.44793e+10	-1.34891e+11	-2.31297e+11	-2.1008e+11
3.29634e+11	3.70477e+11	-2.11424e+11	-3.61897e+11
1.77478e+11	2.58326e+11	-1.0999e+11	-1.22607e+11
-1.96818e+10	7.48456e+10	-1.35025e+11	-1.14393e+11
-1.24715e+10	1.46522e+11	-1.28977e+11	-1.73108e+11
8.80241e+10	-2.6479e+10	-1.4732e+11	-1.41908e+11
-8.30766e+10	3.12135e+10	7.99682e+10	-3.16056e+11
-2.11611e+10	-8.13611e+10	-2.70478e+11	-1.65249e+11
-1.41801e+11	1.4898e+11	-1.2309e+11	-2.49036e+11
-1.47543e+11	-1.53159e+11	-2.76059e+11	-1.6537e+11
-1.04901e+11	3.31756e+10	-2.0095e+11	2.47035e+10
-1.61992e+11	-3.20934e+10	-7.02936e+10	-4.14751e+11
-1.26596e+11	-1.92445e+11	-3.3504e+11	-2.41036e+11
4.11601e+11	4.63939e+11	-2.65098e+11	-3.97819e+11
2.52719e+11	4.2311e+11	-3.29678e+11	-3.34531e+11
1.64488e+11	5.07236e+11	-2.16278e+11	-1.76651e+11
7.62232e+09	-1.82517e+10	-5.024e+10	5.59065e+10
2.52514e+11	4.95695e+11	-2.38937e+11	7.00437e+10
4.01785e+11	3.12195e+11	-3.98937e+11	-2.10002e+11
1.61485e+11	4.07822e+11	-1.13629e+11	1.34172e+11
2.66316e+11	2.66768e+11	-1.86721e+11	-3.58751e+11
-2.41583e+11	-5.78996e+10	-3.1275e+11	-3.52484e+11
1.38894e+11	2.98055e+11	-1.66489e+11	2.59306e+11
-1.17236e+11	3.01953e+10	-3.93391e+08	-2.63548e+11
1.98721e+11	2.98467e+11	-1.86181e+11	-2.72813e+11
-6.31213e+09	-2.35221e+11	-3.57389e+10	-5.41929e+10
4.07316e+11	3.35869e+11	-5.81078e+10	-2.86011e+11
-2.55031e+11	2.32738e+10	-2.18779e+10	-7.8427e+10
-5.88071e+10	1.55818e+11	-5.12611e+10	-2.38119e+11
-1.12072e+11	1.08083e+11	-3.01726e+10	-2.40253e+11
6.59049e+10	8.07516e+10	-3.21279e+11	-2.61113e+11
3.91258e+11	5.89434e+11	-2.529e+11	-2.66769e+11
1.88312e+11	4.051e+11	-1.00948e+11	-3.35105e+10
2.7547e+11	1.90903e+11	-1.43998e+11	-6.12624e+10
-4.64618e+09	-1.28705e+11	-1.06234e+11	-7.88901e+10
2.73497e+11	1.7731e+11	-1.12219e+11	-6.35888e+10
-5.5008e+10	5.89978e+10	-2.10975e+11	-2.4526e+11
6.29432e+10	-2.98707e+11	-9.13091e+10	-4.48745e+11
4.23715e+11	5.07143e+11	-2.52779e+11	-3.001e+11
1.78335e+11	1.73767e+11	-2.59674e+11	-1.60291e+11
2.9246e+11	2.59019e+11	-4.66686e+10	1.3927e+10
-8.47265e+10	-1.30853e+11	-2.97567e+11	-1.11038e+11
4.55124e+11	4.69895e+11	-1.09116e+11	-3.80887e+11
4.69957e+11	5.46344e+11	-2.7572e+11	-1.37685e+11
1.61928e+11	3.30715e+11	1.46372e+11	7.65905e+10
4.4208e+11	5.04504e+11	-2.3909e+11	-4.29592e+11
-1.72415e+11	-2.42211e+10	-2.70044e+11	-4.08678e+11
-2.11821e+11	8.05635e+10	-2.54941e+11	-2.61461e+11
3.80117e+11	4.76757e+11	-1.55289e+11	1.23344e+10
1.87863e+11	2.25218e+11	-6.96823e+10	-1.64818e+11
1.94389e+11	3.93445e+11	-2.21621e+11	-2.16755e+11
3.89453e+11	4.74268e+11	-1.79645e+11	-1.09229e+11
2.16318e+11	3.12493e+11	-1.82142e+11	-1.44017e+11
2.89043e+11	3.95626e+11	-9.97595e+10	3.37843e+10
1.44095e+11	2.00752e+11	2.23787e+11	-3.87517e+11
3.02142e+11	2.34619e+11	-3.12375e+11	-2.57527e+11
-2.37925e+11	-1.02305e+11	-2.06809e+11	-5.3646e+10
-6.09182e+10	-2.10148e+11	-1.24548e+10	-1.0056e+11
3.8437e+11	3.91956e+11	-3.46351e+11	-8.04003e+10
-3.33156e+11	-5.61431e+10	-1.35219e+11	1.45923e+10
1.72124e+11	4.63853e+11	-2.01246e+11	-1.80105e+11
2.06362e+10	-1.2181e+11	-6.82075e+10	-9.1216e+10
2.65684e+10	-1.84383e+11	-1.73679e+11	7.16299e+10
2.33804e+11	2.73477e+11	-1.11128e+11	-7.31647e+10
3.58173e+11	4.61347e+11	-2.46719e+11	-2.89987e+11
-1.82158e+11	5.46839e+10	-1.30973e+11	-3.41495e+11
2.67461e+11	5.06352e+11	-1.04652e+11	-1.15338e+11
-2.87792e+11	1.26782e+11	-2.40513e+11	-9.99637e+10
-1.75445e+11	-5.41653e+10	-1.11806e+11	-1.97038e+11
3.15854e+11	2.71564e+11	-7.63249e+10	5.26503e+10
4.05131e+11	3.33333e+11	-3.34635e+10	-3.55756e+11
-6.27246e+10	8.40291e+10	-1.19681e+11	-2.68941e+11
-1.50992e+11	3.79283e+10	-1.28179e+11	-3.93955e+11
-2.10447e+11	-1.79394e+11	-1.78895e+11	-2.50152e+11
-1.83275e+11	-7.33767e+10	-1.36603e+11	-2.61828e+11
3.39495e+11	3.76647e+11	-1.87832e+11	3.05772e+09
-1.7889e+11	-5.30563e+10	-2.47076e+11	-2.0213e+11
3.84326e+11	3.41105e+11	-4.44699e+10	-1.49303e+11
1.87716e+11	1.61852e+11	-4.63892e+10	-2.93401e+11
9.57042e+10	2.66369e+10	9.55321e+10	-1.24425e+11
3.7175e+11	3.20056e+11	-8.88262e+10	-1.11115e+11
1.88313e+11	2.44351e+11	-1.11781e+11	-2.68864e+11
2.45275e+11	4.51915e+11	1.18211e+10	2.32349e+11
8.01366e+10	-5.03018e+10	-2.27918e+11	-1.06962e+11
